37.905 -576044.213144573 
38.0475 -496975.654617415 
38.19 -428760.127770594 
38.3325 -369907.934311277 
38.475 -319133.853466744 
38.6175 -275329.07518963 
38.76 -237536.985840294 
38.9025 -204932.277551325 
39.045 -176802.92506218 
39.1875 -152534.636432027 
39.33 -131597.438063753 
39.4725 -113534.101081358 
39.615 -97950.156314709 
39.7575 -84505.2798377505 
39.9 -72905.8609366049 
40.0425 -62898.5902060169 
40.185 -54264.9277502709 
40.3275 -46816.3306845476 
40.47 -40390.1357143493 
40.6125 -34846.0068763119 
40.755 -30062.8708657635 
40.8975 -25936.2730243787 
41.04 -22376.0962476849 
41.1825 -19304.5929976721 
41.325 -16654.6874433754 
41.4675 -14368.510651388 
41.61 -12396.136837632 
41.7525 -10694.4930825099 
41.895 -9226.41869967672 
42.0375 -7959.85371682209 
42.18 -6867.13874641452 
42.3225 -5924.41095690818 
42.465 -5111.08295356246 
42.6075 -4409.39318861691 
42.75 -3804.0180826278 
42.8925 -3281.73738642897 
43.035 -2831.14547585442 
43.1775 -2442.40227444393 
43.32 -2107.01836475459 
43.4625 -1817.66959551469 
43.605 -1568.03713599033 
43.7475 -1352.66948465427 
43.89 -1166.86341868676 
44.0325 -1006.56128447045 
44.175 -868.262386097606 
44.3175 -748.946536781864 
44.46 -646.008103682011 
44.6025 -557.199105800993 
44.745 -480.580122325899 
44.8875 -414.477939339643 
45.03 -357.449009988618 
45.1725 -308.2479301453 
45.315 -265.800241133851 
45.4575 -229.178965581551 
45.6 -197.584363983435 
45.7425 -170.326469901671 
45.885 -146.810022401443 
46.0275 -126.521466676191 
46.17 -109.017738980385 
46.3125 -93.9165909539845 
46.455 -80.8882420400601 
46.5975 -69.6481777001708 
46.74 -59.9509361540965 
46.8825 -51.5847479580746 
47.025 -44.3669113600377 
47.1675 -38.1398024383512 
47.31 -32.7674328930091 
47.4525 -28.1324803179539 
47.595 -24.1337261012718 
47.7375 -20.683845001843 
47.88 -17.7074981309739 
48.0225 -15.1396876933333 
48.165 -12.9243375578395 
48.3075 -11.0130686608483 
48.45 -9.36414249875795 
48.5925 -7.94154963790704 
48.735 -6.71422333654106 
48.8775 -5.65536110583664 
49.02 -4.74183939415787 
49.1625 -3.95370861235316 
49.305 -3.27375747239983 
49.4475 -2.68713712537419 
49.59 -2.18103689063077 
49.7325 -1.74440449472759 
49.875 -1.36770471064468 
50.0175 -1.04271112643161 
50.16 -0.762326495904713 
50.3025 -0.52042774819231 
50.445 -0.311732271429305 
50.5875 -0.131682550489363 
50.73 0.0236533605393259 
50.8725 0.157667704627994 
51.015 0.273287101988073 
51.1575 0.373036461930199 
51.3 0.459094122115671 
51.4425 0.533339419337584 
51.585 0.597393730687554 
51.7275 0.65265588136971 
51.87 0.700332692401712 
52.0125 0.741465335306885 
52.155 0.776952069334229 
52.2975 0.807567857744193 
52.44 0.833981291542906 
52.5825 0.856769190247218 
52.725 0.876429198533733 
52.8675 0.893390653858822 
53.01 0.90802396237794 
53.1525 0.920648687916611 
53.295 0.931540530640938 
53.4375 0.940937347828613 
53.58 0.949044348222713 
53.7225 0.956038573403143 
53.865 0.962072764040429 
54.0075 0.967278695463541 
54.15 0.971770055384237 
54.2925 0.975644926622008 
54.435 0.978987929047649 
54.5775 0.981872067521438 
54.72 0.984360326181437 
54.8625 0.986507043898121 
55.005 0.98835910093271 
55.1475 0.989956942713542 
55.29 0.991335463087856 
55.4325 0.992524766337524 
55.575 0.99355082459972 
55.7175 0.994436045049354 
55.86 0.995199759229454 
56.0025 0.995858645215571 
56.145 0.996427091833444 
56.2875 0.996917512883794 
56.43 0.997340618236283 
56.5725 0.997705647712846 
56.715 0.998020572867954 
56.8575 0.998292271072312 
57 0.998526675701647 
